index,winner_ratio
0,0.8640154872793212
1,0.8060091524059841
2,0.5043335219632062
3,0.4210786876531357
4,0.8836242807698256
5,0.6524387161298504
6,0.6827587070421479
7,0.18156672166514431
8,0.9276081816233555
9,0.9292938110401616
10,0.3759535596557274
11,0.08436309531350099
12,0.25724236291464847
13,0.39947992161279083
14,0.3681834219757573
15,0.8462071820417681
16,0.16695768503198874
17,0.8833983778175732
18,0.47886785170680746
19,0.8926384046146985
20,0.6045768543326562
21,0.036939862990367556
22,0.25498309497212307
23,0.728255025180757
24,0.304816004731469
25,0.6197334523037711
26,0.5521364344148126
27,0.9558651838600846
28,0.673436067714199
29,0.3830495647789763
30,0.9140756411034329
31,0.3213109733859278
32,0.670205953521994
33,0.9669273951303774
34,1.0
35,0.6162153863536951
36,0.38599956527088847
37,0.8615884312601229
38,0.9504987668415801
39,0.6258334876695899
40,0.9309727050919006
41,0.9221449064788854
42,0.7526549878290305
43,0.6049533791214102
44,0.7233084657864386
45,0.40746180605737214
46,0.8657603044617174
47,0.707741070151228
48,0.818223885967768
49,0.5143441222080143
50,0.9186385231089259
51,0.6612688393378887
52,0.8312898981480392
53,0.6207754669241602
54,0.31641042905206823
55,0.4875666352960364
56,0.8199003362144826
57,0.49234901271621784
58,0.740509992117942
59,0.4897947894282516
60,0.5476491911550738
61,0.9464393086711064
62,0.5343531632775093
63,0.6058001873648531
64,0.04189501668070912
65,0.9114734059874879
66,0.20383899440970418
67,0.6499796522253329
68,0.88795762391803
69,0.17158502984562446
70,0.7334231959672849
71,0.8720594801345217
72,0.49493551211200587
73,0.574981958252588
74,0.3665486356244581
75,0.383062677879107
76,0.8638419771225913
77,0.6149080698756608
78,0.3035657004365032
79,0.9775463836162512
80,0.9349080060461364
81,0.8499537139591219
82,0.43765945770594994
83,0.4900539221683352
84,0.8315092445502262
85,0.22548234499049355
86,0.4181691887591273
87,0.4268777475684537
88,0.4745625825138829
89,0.5156637769211716
90,0.8401509563513861
91,0.6597833635130782
92,0.4520835400222615
93,0.6247636971189238
94,0.604480651861697
95,0.3984194592447178
96,0.04808974204059701
97,0.6706516797164379
98,0.5548520978468885
99,0.43515476617347754
100,0.9288520783807575
101,0.8880639592390902
102,0.24502305466906907
103,0.7585064703423712
104,0.28771428697346085
105,0.47583237764404307
106,0.6441743039824521
107,0.17158502984562446
108,0.9298101095553093
109,0.40745518990230617
110,0.15301354218046231
111,0.22342025038993396
112,0.6629898145200473
113,0.8217176926826021
114,0.2104944440723106
115,0.742589789403678
116,0.24763481168385892
117,0.49429937774316346
118,0.2106951490105617
119,0.6211068707274644
120,0.41875498670496786
121,0.6121770283534317
122,0.2506309762487314
123,0.2000520354006973
124,0.5106410423360938
125,0.7213122943165363
126,0.56215698869472
127,0.19395802013993851
128,0.21321763263571145
129,0.9319517768316622
130,0.3190673517560584
131,0.8332279547423621
132,0.20362879737510847
133,0.369818059314555
134,0.5246520321957866
135,0.6369468996353932
136,0.5375941255798224
137,0.3677748296966835
138,0.27172220570901595
139,0.7365931091088896
140,0.6555092081304639
141,0.4685914131593489
142,0.631473491640822
143,0.6145586653621772
144,0.6311441740125386
145,0.38846807656800014
146,0.8786423756101548
147,0.5500282055437932
148,0.7984202437303209
149,0.5960708631178494
150,0.5306385200354733
151,0.8373914236388729
152,0.8982890778810371
153,0.2835493577544355
154,0.9387682643046242
155,0.9210823877382918
156,0.25814210039861907
157,0.40439781100182337
158,0.26467474885875114
159,0.6420602934263749
160,0.6140218031218245
161,0.9817207602278708
162,0.6632229892823721
163,0.5293499195276257
164,0.4591548686752643
165,0.7498018752655843
166,0.8072302800531591
167,0.8437329784670997
168,0.5862253687246874
169,0.6110940054926337
170,0.22466940728863835
171,0.41216443198675845
172,0.8895954501243595
173,0.7059489265983598
174,0.896776779805959
175,0.48345582741755067
176,0.3176454446643816
177,0.9723848885897899
178,0.4475653915697145
179,0.867935231328402
180,0.9468713853204143
181,0.9923354571537019
182,0.4986782889143222
183,0.8057822361687218
184,0.6714072923089716
185,0.4470207508767843
186,0.8773257607520277
187,0.8965398499285968
188,0.7702568213445249
189,0.3157743542882264
190,0.9819156089748134
191,0.9495624318872447
192,0.04917005287386796
193,0.7029752331187115
194,0.1599960742838298
195,0.5047765063276229
196,0.15423620465640253
197,0.5739522818673218
198,0.641913963149916
199,0.6817802909573928
200,0.9315509928076663
201,0.6528613751890644
202,0.45039689732044524
203,0.12836796222599
204,0.2570850653180802
205,0.7873647082200946
206,0.8911988842453461
207,0.5713049853709277
208,0.9580091161264601
209,0.5648471411865414
210,0.5001915108669094
211,0.9600915956372229
212,0.9353873494609156
213,0.08883036344741571
214,0.5100349190850505
215,0.2074481368006882
216,0.8253862612591786
217,0.26240713621614253
218,0.43606684189257117
219,0.8029689993506731
220,0.6196593036830318
221,0.2652001669389897
222,0.9570358856767567
223,0.9859045544295842
224,0.8082563801383896
225,0.46047276504090406
226,0.5966430711235544
227,0.7775176640969172
228,0.3753633509398429
229,0.14372808147163404
230,0.9359897175969214
231,0.910932907842099
232,0.3670974188649296
233,0.23504434309957895
234,0.497440084434477
235,0.9801066568117778
236,0.3623510726676074
237,0.7116177793898797
238,0.2865232896540863
239,0.3295296386953699
240,0.10367050356912545
241,0.6145586653621772
242,0.7906812496631613
243,0.7035683028746245
244,0.5557991020963303
245,0.5816400156339704
246,0.8837763331263415
247,0.9099056156568567
248,0.5531245661146645
249,0.5419210313879627
250,0.5623353864614986
251,0.3759535596557274
252,0.8406171866660346
253,0.15030938251350118
254,0.9340637012127185
255,0.8094177835749691
256,0.17208352136684454
257,0.7061451462603162
258,0.6664757533748029
259,0.4106591971042509
260,0.762518900167376
261,0.9586357434977076
262,0.4539468817483394
263,0.9779528301153037
264,0.10145790634206532
265,0.23909264023369142
266,0.17199903127850216
267,0.8785599418943328
268,0.5980370532724528
269,0.9155069359827032
270,1.0
271,0.9928888299792191
272,0.6197334523037711
273,0.6484746855653281
274,0.87626282477643
275,0.9572677491290684
276,0.7699879431868442
277,0.8508936252134931
278,0.5898218152505449
279,0.6334071374651009
280,0.4679686005081393
281,0.6364003813849444
282,0.12448916681231749
283,0.5389512718383535
284,0.604480651861697
285,0.9737178352180798
286,0.691029735344612
287,0.702808398722048
288,0.09390756210178659
289,1.0
290,0.6028812708807508
291,0.7184128090626277
292,0.5853413073558732
293,0.14045850876903562
294,0.5176302054957773
295,0.036939862990367556
296,0.1891196587229489
297,0.16356359748314886
298,0.7708040548549809
299,0.515043467679987
300,0.786387543840352
301,0.38599956527088847
302,0.37300946005887403
303,0.24843420414932904
304,0.29875232841601274
305,0.5596246106394716
306,0.4386197836730246
307,0.8833983778175732
308,0.9406790814136755
309,0.4218875573137003
310,0.38897170902052147
311,0.29424097493353346
312,0.621650647147886
313,0.9905594665559948
314,0.28409864763741205
315,0.9500070851916779
316,0.44451006904175216
317,0.8789902303936229
318,0.6962410601515702
319,0.2497093041245421
320,0.6832888935224339
321,0.861971691413944
322,0.8648609246077504
323,0.8786418391651494
324,0.7663763569908357
325,0.946037988202105
326,0.4332403727643906
327,0.6280393495315828
328,0.9642609058237919
329,0.5687687925956413
330,0.4131418049840031
331,0.4053069660758879
332,0.5418843743125972
333,0.5026799004317193
334,0.7341574699696057
335,0.8554070946734934
336,0.5315845706049057
337,0.4678769578197256
338,0.47763232945198897
339,0.3795223792638094
340,0.7534495224869522
341,0.6080849662476329
342,0.3840231528586832
343,0.8329430428395215
344,0.5928334771155719
345,0.6237712738590291
346,0.871105263680008
347,0.3934295074099668
348,0.9489491560361301
349,0.8347152187171906
350,0.7221538573199269
351,0.6587266860625429
352,0.19877776989549256
353,0.745833433931018
354,0.7198408256668655
355,0.5398147694819627
356,0.9562653718340746
357,0.7171808333053447
358,0.2550931258032201
359,0.5635884027839916
360,0.8440771973455317
361,0.8841915415604813
362,0.20575234473128073
363,0.4368050796274316
364,0.6916036718953342
365,0.5526121419245555
366,0.4611103001272604
367,0.16436701328615913
368,0.1619577791621385
369,0.6646561915216614
370,0.4569735640735162
371,0.5965525907326523
372,0.9058840662667609
373,0.8379327562542701
374,0.6871265614856964
375,0.8619007614632369
376,0.8621257107354796
377,0.4721360331371896
378,0.9310631854828028
379,0.5450256770539167
380,0.2802138619211798
381,0.3327066746345457
382,0.6034916260868362
383,0.6693047855180091
384,0.4040970143663244
385,0.4611276451824334
386,0.626773696948964
387,0.09929402130174088
388,0.3793510744921015
389,0.1747883068863119
390,0.525135309540605
391,0.12635079489462836
392,0.8038985989399414
393,0.9500631138922365
394,0.6527543842129976
395,0.34952008300467935
396,0.9301879456540764
397,0.5299422740235316
398,0.9905594665559948
399,0.5438078872867751
400,0.5589888040981325
401,0.9477044844137205
402,0.8319264199493855
403,0.900838562571456
404,0.8156614073872195
405,0.9577984124493593
406,0.230187593539906
407,0.5834202381867196
408,0.318285989803268
409,0.3671213502726682
410,0.5555053090484011
411,0.38846807656800014
412,0.40360798513894863
413,0.49564484142157805
414,0.9444249576760227
415,0.577381595971513
416,0.3793510744921015
417,0.49240840909931005
418,0.4136143832312148
419,0.3064804743730642
420,0.7180153033136646
421,0.5130966491505767
422,0.6515227660857181
423,0.8636187563953657
424,0.6632096973672396
425,0.9708663915946502
426,0.14157213879763877
427,0.04268745026235987
428,0.37259767891226847
429,0.8541355411958158
430,0.8332041127421245
431,0.6933216668274631
432,0.2071991369107056
433,0.6502870352133976
434,0.20476865360397312
435,0.8672184215912552
436,0.8630117390693136
437,0.2693093654824594
438,0.8009624566106675
439,0.9434247261610502
440,0.5143441222080143
441,0.6712561340274644
442,0.8444359598441086
443,0.711368272857392
444,0.0654935677441173
445,0.574981958252588
446,0.9181949426945033
447,0.6877554538469667
448,0.8430615281354052
449,0.49699918624508116
450,0.13954752084120287
451,0.1403122679000776
452,0.19829334515441274
453,0.9125230500479531
454,0.7174344525828733
455,0.5853413073558732
456,0.44767446872080197
457,0.4291799013089067
458,0.574981958252588
459,0.7825362859369541
460,0.8271970015722321
461,0.5566569372648832
462,0.8890222288336443
463,0.45900034271122364
464,0.5337380396713763
465,0.787228033953732
466,0.8405672972805371
467,0.7199101462825566
468,0.9184697813522434
469,0.26599508902941527
470,0.814748437593117
471,0.38489684295739407
472,0.6931330766055828
473,0.3898887617571647
474,0.501399763833956
475,0.6173741671702484
476,0.4672306309957816
477,0.7736863738687184
478,0.5565830866691469
479,0.2756332772305103
480,0.5835533361530467
481,0.9745080783159586
482,0.8410681581005308
483,0.5155253741097917
484,0.9433162450599686
485,0.7720801979177044
486,0.5983021763150961
487,0.9837605625582081
488,0.9017931366559734
489,0.8006846377028976
490,0.8944086731323485
491,0.6863291657877462
492,0.9139706170923857
493,0.5853413073558732
494,0.8276703248819512
495,0.37372910103354906
496,0.14256360837752396
497,0.6124982993066349
498,0.5661338939393706
499,0.47860243063916114
500,0.9631976718231912
501,0.4165949014834313
502,0.26518002044878886
503,0.9280418080026789
504,0.658075859061054
505,0.7360950497239239
506,0.0
507,0.31365795953212544
508,0.747217462044817
509,0.7803507493801638
510,0.6920523187348074
511,0.4241245031835032
512,0.7522705355751974
513,0.2792587811941574
514,0.29041352922787295
515,0.37742246529037277
516,0.684683054486334
517,0.5925320546275666
518,0.4265586820002725
519,0.34329732094263693
520,0.28662476716759805
521,0.5506049435295434
522,0.8683790501628269
523,0.91117472532951
524,0.28764645648278453
525,0.9641121913473092
526,0.5526856348902883
527,0.4439200689433697
528,0.7851515745480292
529,0.6535918940763478
530,0.7999545956556188
531,0.6612323014725244
532,0.6019812353717773
533,0.7360808041287819
534,1.0
535,0.5203911687283048
536,0.18502212785834554
537,0.5871037676184453
538,0.41730753887053645
539,0.9718654906146115
540,0.5310235683393124
541,0.04650990032390811
542,0.3284399996795059
543,0.9016557471296035
544,0.3213109733859278
545,0.8263669423339562
546,0.8857134360406549
547,0.24032302155720864
548,0.4981471785565269
549,0.41147897447992426
550,0.03698216763953934
551,0.7434081064568369
552,0.423687181294143
553,0.9148125377257799
554,0.8566470575008561
555,0.35110521839048353
556,0.5100349190850505
557,0.6420888442216597
558,0.2856287378051674
559,0.2515577744029718
560,0.036939862990367556
561,0.6016022071729982
562,0.6591334901915988
563,0.8246646831219843
564,0.4593387202995973
565,0.6883975785183688
566,0.84186644787349
567,0.3851323125122418
568,0.5636307819394141
569,0.6257322783785808
570,0.24603835134794183
571,0.577170773084411
572,0.6458859211795174
573,0.5335883119098834
574,0.8140546353861996
575,0.26526611987214727
576,0.5645130551582105
577,0.7248767329570747
578,0.787425326505699
579,0.28727902145662115
580,0.25003990326033826
581,0.799398659815076
582,0.47264294386474365
583,0.8258411666237141
584,0.8963209803664146
585,0.7486265242588657
586,0.036939862990367556
587,0.3004824231632622
588,0.38489684295739407
589,0.8262378975076696
590,0.1882333621666123
591,0.8957237978654606
592,0.18296447383033024
593,0.6926266725205339
594,0.6203984056904008
595,0.9837605625582081
596,0.7207817502062467
597,0.7741230997080727
598,0.7305103591932433
599,0.5541954891603419
600,0.370397181500329
601,0.2925900356270732
602,0.6900876187052188
603,0.24763481168385892
604,0.6491658055472186
605,0.36880307556193537
606,0.3384682132019896
607,1.0
608,0.5970156619822693
609,0.6867874090323149
610,0.5359776379637057
611,0.6998720179727717
612,0.8913818715971705
613,0.08014048335515053
614,0.8139488365101447
615,0.4771098618192799
616,0.8833983778175732
617,0.42583015988050904
618,0.5880128630875092
619,0.611201354098704
620,0.3403945276111954
621,0.8981984782801338
622,0.6527543842129976
623,0.7498925344714882
624,0.6259253985805062
625,0.797463404655781
626,0.5621572271147224
627,0.7938201682044571
628,0.22704733388609685
629,0.7190781796842617
630,0.9009508583925756
631,0.5210087361394621
632,0.6391594968624533
633,0.7247984119862938
634,0.7799524687661928
635,0.7631881451140485
636,0.7231176701795363
637,0.9964525533597502
638,0.5450256770539167
639,0.6072672452444801
640,0.547969866058271
641,0.32157511294606134
642,0.7536438943938901
643,0.25214556911633224
644,0.915465689322292
645,0.6945707492199168
646,0.9169917561525072
647,0.574981958252588
648,0.6810331422749436
649,0.8054946420408544
650,0.9422646340344838
651,0.9356751820087854
652,0.4315810291528466
653,0.8468657576933343
654,0.5324590951736249
655,0.5235265109695649
656,0.3519433541063399
657,0.3867554162834245
658,0.7922619742789215
659,0.9500483318520891
660,0.5368149094070535
661,0.0
662,0.7845809162723396
663,0.73998522969271
664,0.9136017217437078
665,0.24168510012953887
666,0.8645690985248408
667,0.8461904330366011
668,0.3471795734463439
669,0.13677418957105208
670,0.5729770248475984
671,0.2904407091081439
672,0.6099612720613401
673,0.623589717027219
674,0.40693594093962915
675,0.5482127564356927
676,0.22461132221555924
677,0.5450256770539167
678,0.23457535605365304
679,0.7399222868120824
680,0.984868738729257
681,0.6612688393378887
682,0.585347208250932
683,0.03190354591577928
684,0.9211501586239674
685,0.1523937991867833
686,0.2868464083623079
687,0.5564416440027367
688,0.9399246013161532
689,0.529186661430998
690,0.07473302084311184
691,0.10552053102819567
692,0.2295945386852431
693,0.21034683228833886
694,0.10863661340363875
695,0.8464851797645399
696,0.6784785911594741
697,0.0
698,0.9067394576302893
699,0.8426227757260307
700,0.7363012830259801
701,0.21118517662169736
702,0.8031195019771736
703,0.5223273179626087
704,0.8833983778175732
705,0.7820415048270211
706,0.3596561815782387
707,0.6719971433948525
708,0.853805687122527
