index,winner_ratio
0,0.6666666666666666
1,0.6666666666666666
2,0.5
3,0.5
4,0.6666666666666666
5,0.5
6,0.5
7,0.5
8,0.6666666666666666
9,0.6666666666666666
10,0.5
11,0.6666666666666666
12,0.6666666666666666
13,0.6666666666666666
14,0.5
15,0.6666666666666666
16,0.6666666666666666
17,0.6666666666666666
18,0.5
19,0.5
20,0.5
21,0.5
22,0.5
23,0.6666666666666666
24,0.6666666666666666
25,0.5
26,0.5
27,0.6666666666666666
28,0.5
29,0.5
30,0.6666666666666666
31,0.5
32,0.5
33,0.6666666666666666
34,0.6666666666666666
35,0.5
36,0.5
37,0.6666666666666666
38,0.6666666666666666
39,0.5
40,0.6666666666666666
41,0.6666666666666666
42,0.5
43,0.5
44,0.6666666666666666
45,0.5
46,0.6666666666666666
47,0.6666666666666666
48,0.6666666666666666
49,0.5
50,0.6666666666666666
51,0.5
52,0.6666666666666666
53,0.6666666666666666
54,0.6666666666666666
55,0.6666666666666666
56,0.5
57,0.5
58,0.5
59,0.6666666666666666
60,0.5
61,0.6666666666666666
62,0.5
63,0.6666666666666666
64,0.6666666666666666
65,0.5
66,0.5
67,0.5
68,0.6666666666666666
69,0.6666666666666666
70,0.6666666666666666
71,0.6666666666666666
72,0.5
73,0.5
74,0.5
75,0.5
76,0.6666666666666666
77,0.6666666666666666
78,0.5
79,0.6666666666666666
80,0.6666666666666666
81,0.6666666666666666
82,0.5
83,0.5
84,0.6666666666666666
85,0.6666666666666666
86,0.5
87,0.5
88,0.6666666666666666
89,0.5
90,0.5
91,0.6666666666666666
92,0.5
93,0.6666666666666666
94,0.6666666666666666
95,0.5
96,0.6666666666666666
97,0.6666666666666666
98,0.5
99,0.5
100,0.6666666666666666
101,0.6666666666666666
102,0.5
103,0.6666666666666666
104,0.6666666666666666
105,0.5
106,0.6666666666666666
107,0.6666666666666666
108,0.6666666666666666
109,0.5
110,0.6666666666666666
111,0.6666666666666666
112,0.6666666666666666
113,0.5
114,0.5
